subject,test,label,label_time,feat1,feat2,feat3,feat4,feat5
10,4,3,88,1.0862400000000043,8.670448676638887e+33,5.990182045200712,495.7492073777085,5.978691738010446
10,4,3,89,1.0621919999999976,8.554406820252255e+33,5.980017713812419,494.63717130133546,5.968813171785338
10,4,3,90,1.0675680000000063,8.454313603417135e+33,5.984566209187642,493.6678279844628,5.963969003137264
10,4,3,91,1.0873600000000017,8.374743226764729e+33,5.981393925809423,492.8903891134294,5.9518464465580845
10,4,3,92,1.0866880000000028,8.320215510374308e+33,5.981393925809423,492.35406637457396,5.938820697986393
10,4,3,93,1.070720000000004,8.294978083355618e+33,5.977000970037455,492.1048443964093,5.9485786234910405
10,4,3,94,1.0771520000000032,8.295394826370856e+33,5.979898455667561,492.1089649008412,5.966529755271933
10,4,3,95,1.1102079999999974,8.310341010469162e+33,5.9726288249084245,492.25662987442496,5.959746032819628
10,4,3,96,1.094464000000004,8.334887096669785e+33,5.991338257281948,492.49866025411654,5.9508534283725085
10,4,3,97,1.0639999999999956,8.366047693815197e+33,6.005430662629465,492.80505714373925,5.9882256252509185
10,4,3,98,1.056064000000004,8.400970062375082e+33,5.937347780765117,493.147314793272,5.9387284170011965
10,4,3,99,1.091840000000003,8.43677687794374e+33,5.978153018567767,493.49701165127885,5.956230671521496
10,4,3,100,1.0895359999999974,8.470551399089251e+33,5.960097721801385,493.82572903110895,5.956230671521496
10,4,3,101,1.0607839999999988,8.499338914142441e+33,5.973194810847553,494.10504824610916,5.958165937125219
10,4,3,102,1.0575680000000018,8.520156963949513e+33,5.9690353395310565,494.3065506096287,5.9560896032062125
10,4,3,103,1.086048000000006,8.529682328001871e+33,5.9418580475360585,494.3986118641304,5.957368431984537
10,4,3,104,1.0980000000000047,8.517920099611408e+33,5.956030222267437,494.2849192071344,5.9560896032062125
10,4,3,105,1.0701120000000042,8.475264842818053e+33,5.967618120601032,493.8715166898351,5.9543758611409725
10,4,3,106,1.044000000000004,8.404632381244954e+33,5.957989763245728,493.183138726586,5.963327538196922
10,4,3,107,1.0559520000000042,8.311988609289101e+33,5.979420361534968,492.2728942381292,5.9604579102389375
10,4,3,108,1.0768320000000045,8.203485576104737e+33,5.959990044727649,491.1960167660907,5.9629382665497985
10,4,3,109,1.0636800000000033,8.085142150536712e+33,5.97144724341557,490.0078563724357,5.9632498459588525
10,4,3,110,1.0498720000000017,7.962756213957135e+33,5.967618120601032,488.7637667836129,5.9629382665497985
10,4,3,111,1.0615200000000018,7.841862459314361e+33,5.9450600562903295,487.51910172607137,5.9629382665497985
10,4,3,112,1.0799040000000046,7.727723194697295e+33,5.9424373846093035,486.32921492626025,5.967369676882945
10,4,3,113,1.0680000000000045,7.624817328752259e+33,6.000780379139018,485.2438134642337,5.980490938349561
10,4,3,114,1.032864000000004,7.525613203351359e+33,5.980417302729737,484.1858374024405,5.9468997645375135
10,4,3,115,1.043184000000004,7.416956917642683e+33,5.9373719267141185,483.01363718866514,5.948623478100684
10,4,3,116,1.0545120000000043,7.300658696021137e+33,5.981064951621872,481.7430310630429,5.956203901454438
10,4,3,117,1.0560000000000045,7.18222073815695e+33,5.985872228038619,480.43159217990194,5.965593585097142
10,4,3,118,1.0403200000000008,7.067150720200672e+33,5.966555978463045,479.14007015994736,5.956428645223597
10,4,3,119,1.050560000000005,6.96068264543165e+33,5.9573488737549445,477.9293908556828,5.948388253688222
10,4,3,120,1.0715520000000045,6.867796567433566e+33,5.965777939791992,476.860485852036,5.970887978849047
10,4,3,121,1.075392000000001,6.793285090092133e+33,5.946040375188128,475.9942867339351,5.935492462669407
10,4,3,122,1.0548479999999978,6.741850350191287e+33,5.954160822176355,475.3917250863082,5.94974163968315
10,4,3,123,1.0399999999999978,6.718623987528846e+33,5.962940991581036,475.11837026317687,5.9171421335916285
10,4,3,124,1.0535680000000018,6.736200393022333e+33,5.962947409209018,475.3253021431607,5.969181511244012
10,4,3,125,1.0747520000000044,6.803787698729262e+33,5.959864980641933,476.1168578787159,5.924260044616277
10,4,3,126,1.0730880000000045,6.913951938155223e+33,5.962940991581036,477.39312374854484,5.959313849650616
10,4,3,127,1.0560000000000045,7.055466248145143e+33,5.948843842090308,479.007948091106,5.923223746735842
10,4,3,128,1.0610400000000042,7.216387189721648e+33,5.955069297100141,480.81174853640607,5.94079230522269
10,4,3,129,1.0923200000000062,7.383953277421467e+33,5.962940991581036,482.65475584115035,5.950853705098897
10,4,3,130,1.099999999999998,7.544410726644316e+33,5.967653234883133,484.3871950048168,5.921266208451173
10,4,3,131,1.0567040000000043,7.683029016642456e+33,5.984630899828622,485.8592910268829,5.969800395806677
10,4,3,132,1.0485120000000014,7.784341342180842e+33,5.98317972107901,486.9212689068268,5.958370176393451
10,4,3,133,1.1037600000000054,7.832524169846273e+33,5.9876998391745495,487.42229532206665,5.959311187302921
10,4,3,134,1.1188000000000031,7.812736991492452e+33,5.9675582871266295,487.2168511259017,5.926629355609503
10,4,3,135,1.0898560000000022,7.725246618215726e+33,5.992870803227523,486.3032350369574,5.964148784006455
10,4,3,136,1.0742079999999985,7.585540189891551e+33,5.998243434531507,484.82631657665183,5.944497505101798
10,4,3,137,1.0902079999999998,7.411781919707974e+33,5.997398803708174,482.9574523860141,5.972196903524577
10,4,3,138,1.074719999999999,7.221623520432232e+33,5.973849496050472,480.86987846571816,5.923874996444197
10,4,3,139,1.0393920000000008,7.031548582714267e+33,5.965221769882136,478.7369296717852,5.963542077826142
10,4,3,140,1.0634080000000021,6.856696370978205e+33,5.958867963919668,476.7319435736875,5.939174284721267
10,4,3,141,1.0744000000000025,6.710981953119476e+33,5.976995867316925,475.0282577408983,5.9491332566977855
10,4,3,142,1.0761280000000024,6.607472935163661e+33,5.984008427715943,473.79920974289047,5.980086907336945
10,4,3,143,1.039072000000002,6.558543141583225e+33,5.967535857744617,473.2126326404126,5.964854767428188
10,4,3,144,1.0681600000000049,6.56510969795622e+33,5.9739037117821,473.29156485222876,5.947442766921285
10,4,3,145,1.0879999999999972,6.614427147439297e+33,5.973789447828993,473.8822837693823,5.964820486122048
10,4,3,146,1.0614560000000022,6.700044612672558e+33,5.9616495787184896,474.8991390945423,5.9491332566977855
10,4,3,147,1.056432000000004,6.818093842368645e+33,5.948353572561826,476.28356492869415,5.950926003967195
10,4,3,148,1.0723199999999964,6.965032422250588e+33,5.9451919390506625,477.9791547749749,5.950926003967195
10,4,3,149,1.0608000000000044,7.137313257784312e+33,5.944249723625102,479.9296258912357,5.952723294291393
10,4,3,150,1.0355039999999969,7.331233626439411e+33,5.976405032683891,482.0786999272307,5.949409382550488
10,4,3,151,1.0469280000000052,7.542813185318912e+33,5.992842974074247,484.37009853271377,5.950926003967195
10,4,3,152,1.0031039999999949,7.767692244203822e+33,5.9764399390649405,486.74754335743904,5.935521600361684
10,4,3,153,1.0217280000000049,8.002249004915131e+33,5.963114922743187,489.1669537288162,5.949747353618152
10,4,3,154,1.0390720000000002,8.269499528221015e+33,5.9750350023289975,491.85259946408087,5.966793703973657
10,4,3,155,1.0264640000000052,8.606595841365463e+33,5.973938915337984,495.1388474697061,5.94060554145359
11,1,1,1,0.9867999999999968,1.6057571311914907e+35,5.92154696481439,806.3713265008179,5.917292474410437
11,1,1,2,0.9537919999999952,1.6035171218258826e+35,5.926114452486485,806.1837379302983,5.95651413489493
11,1,1,3,0.9670720000000026,1.6121312717143929e+35,5.923499766723412,806.903935415427,5.923999111604338
11,1,1,4,0.9720000000000028,1.6351672842492926e+35,5.968827682139668,808.8142572266843,5.95429044182092
11,1,1,5,0.942815999999998,1.6724299928742724e+35,5.932014384030065,811.8574078420903,5.928379274495697
11,1,1,6,0.9552959999999959,1.7238136072735922e+35,5.791318500422577,815.9624074225774,5.86229514952297
11,1,1,7,0.9629759999999984,1.789423958406057e+35,5.890711063476293,821.0582599315317,5.889382016133642
11,1,1,8,0.941519999999998,1.8695432440158735e+35,5.911969113557728,827.0739693323378,5.948216029901612
11,1,1,9,0.9205440000000004,1.9645978721923964e+35,5.935834255196428,833.9385395883809,5.953879216712549
11,1,1,10,0.9067519999999978,2.0751278287843683e+35,5.9155128862804425,841.5809746630464,5.9444150349066875
11,1,2,1,0.900640000000004,2.2017560965457026e+35,5.514103352912676,849.9302785197196,5.574671727346232
11,1,2,2,0.8759999999999981,2.353484701423636e+35,5.953888470943111,859.4230481111134,5.952892767117971
11,1,2,3,0.8411040000000003,2.666922395396517e+35,5.9407004564414105,877.5196082619922,5.965184338438943
11,1,2,4,0.8675519999999936,3.2852962522113122e+35,5.982188777162447,908.5542332566156,5.926085686859218
11,1,2,5,0.9023359999999948,4.286956614131255e+35,5.969883682464923,949.7587016914543,5.95744515770258
11,1,2,6,0.8816000000000062,5.7737634728484254e+35,5.947063249620816,998.0790307234188,5.955945348688941
11,1,2,7,0.8444960000000046,7.847814880765871e+35,5.954373150960604,1050.4608993034453,5.968804782160988
11,1,2,8,0.8747039999999972,1.0566465527535742e+36,5.934876031894803,1103.8499863824704,5.935563879768683
11,1,2,9,0.8646399999999997,1.388015675934264e+36,5.9353092170648525,1155.1919709114302,5.949403720672637
11,1,2,10,0.8440160000000047,1.7565710673133744e+36,5.9405634256821545,1201.432531841261,5.9539873083590225
11,1,3,1,0.8168480000000033,2.1182882519664682e+36,5.9405634256821545,1239.5173481228994,5.9539873083590225
11,1,3,2,0.7755520000000004,2.4143902936599085e+36,5.88724536111917,1266.8436317258506,5.8945543381474685
11,1,3,3,0.7783040000000029,2.665959116176016e+36,5.919304214540689,1287.9450887546468,5.925233582462188
11,1,3,4,0.7943359999999994,2.9234473334730713e+36,5.922971856326171,1307.889276364136,5.9467085356901155
11,1,3,5,0.8109600000000019,3.185048511890048e+36,5.963785743620057,1326.7052318890394,5.95834503376166
11,1,3,6,0.803520000000003,3.4454568110210667e+36,5.943091635081991,1344.1969374816902,5.903975903212948
11,1,3,7,0.8383360000000037,3.6984940528240535e+36,5.9558322175529055,1360.1681068653133,5.910015030082432
11,1,3,8,0.8489600000000025,3.937230585084595e+36,5.916845594871104,1374.4224537631335,5.939643218924803
11,1,3,9,0.8271359999999978,4.154169144609967e+36,5.951720937096296,1386.7636918983774,5.9400720232040145
11,1,3,10,0.8109759999999959,4.3414970379062484e+36,5.9385745885307575,1396.99553499427,5.928857971948887
11,1,3,11,0.8263680000000023,4.4914039645189704e+36,5.9524422759033015,1404.9216967740365,5.944453309080185
11,1,3,12,0.8576320000000037,4.5976380984613425e+36,5.958464115810312,1410.406271288846,5.911195271624018
11,1,3,13,0.8489439999999987,4.673608049139031e+36,5.952223505914918,1414.2639822879246,5.959420264061933
11,1,3,14,0.8360800000000063,4.7354763404350336e+36,5.925807638663822,1417.3672002403534,5.926154512213008
11,1,3,15,0.8434880000000016,4.786663367300965e+36,5.940765577576418,1419.9092252675464,5.9478533759434375
11,1,3,16,0.8220480000000021,4.830191591197423e+36,5.953132948378802,1422.0531416183883,5.930059769466562
11,1,3,17,0.7793280000000029,4.8692244622637153e+36,5.942133827354192,1423.9619975122116,5.963325000915768
11,1,3,18,0.7926080000000024,4.9070326218589257e+36,5.942133827354192,1425.7988411683475,5.949623666819872
11,1,3,19,0.8023200000000005,4.946977406735752e+36,5.951226610786255,1427.7267208061292,5.947012097814442
11,1,3,20,0.7848960000000009,4.9925132261341496e+36,5.929681571315077,1429.9086846448874,5.9271260899730045
11,1,3,21,0.7969440000000011,5.047209575097735e+36,5.952196892840755,1432.507780903956,5.935789979620575
11,1,3,22,0.8516800000000005,5.114960890172725e+36,5.956766683153076,1435.6948838688218,5.939285449940621
11,1,3,23,0.878336000000001,5.201195360858417e+36,5.927351403389933,1439.7009601600064,5.916888422333957
11,1,3,24,0.8503039999999967,5.306729164354098e+36,5.929681571315077,1444.5289624860854,5.935789979620575
11,1,3,25,0.8259200000000042,5.428535302567648e+36,5.952695161725218,1450.002922672741,5.93144060136099
11,1,3,26,0.8113280000000003,5.563291967884011e+36,5.960659431348086,1455.9408855378579,5.931404203013264
11,1,3,27,0.7598080000000036,5.707427164446369e+36,5.952196892840755,1462.1608889258664,5.931404203013264
11,1,3,28,0.7223039999999995,5.857055499788617e+36,5.861694859649305,1468.4809706811996,5.922853842933495
11,1,3,29,0.7096320000000038,6.00793676110153e+36,5.861694859649305,1474.7191686482888,5.9370666728963295
11,1,3,30,0.6942719999999977,6.155459193850332e+36,5.467924626732298,1480.6935206715652,5.922853842933495
11,1,3,31,0.6760479999999979,6.294650597199768e+36,5.657635728239994,1486.2220645954615,5.922853842933495
11,1,3,32,0.6970559999999986,6.421329642086306e+36,5.661176261649983,1491.1657754797964,5.802266572927426
11,1,3,33,0.7277919999999987,6.54773512729932e+36,5.949193418507773,1496.0184525226891,5.961920777774417
11,1,3,34,0.7317759999999979,6.683755157853789e+36,5.967931529790857,1501.1537952389701,5.9337428842489865
11,1,3,35,0.7289599999999992,6.82514638882059e+36,5.966227638561223,1506.4004208203796,5.696322257799883
11,1,3,36,0.7623200000000013,6.966725761086394e+36,5.836642026908809,1511.5640430668882,5.848301614812031
11,1,3,37,0.752607999999999,7.102946971501243e+36,5.459166575841918,1516.450348581554,5.960933516405933
11,1,3,38,0.7164479999999989,7.227921626726043e+36,5.945522036142355,1520.8650239674375,5.939203356211296
11,1,3,39,0.720736000000001,7.33547774806322e+36,5.654585409930602,1524.6137558275989,5.832634959002055
11,1,3,40,0.7335200000000013,7.419258786962459e+36,5.789118893122274,1527.502230765098,5.967319372427207
11,1,3,41,0.724975999999999,7.472864405990107e+36,5.592213612994702,1529.3361353829941,5.74668018937809
11,1,3,42,0.7190079999999989,7.489135442943949e+36,5.89061542825316,1529.8906157454446,5.9471317160412775
11,1,3,43,0.7603839999999987,7.451308187480289e+36,5.71864080621508,1528.5999964825915,5.859862288402983
11,1,3,44,0.7897280000000009,7.35796643927826e+36,5.761344115415107,1525.3917749652726,5.735224521995656
11,1,3,45,0.7525759999999978,7.22431624464746e+36,5.930092145543486,1520.73855977818,5.908292848594653
11,1,3,46,0.7552320000000032,7.066000474041635e+36,5.974475232620689,1515.1328356699028,5.948583270686372
11,1,3,47,0.7799360000000031,6.897960844045012e+36,5.645196113978746,1509.0671107224005,5.847349298158305
11,1,3,48,0.7715519999999998,6.73413850152846e+36,5.939815834883612,1503.0338930176342,5.950850581460875
11,1,3,49,0.7658559999999976,6.587416002396129e+36,5.733440768784897,1497.5256906375644,5.9753633501845975
11,1,3,50,0.7970559999999992,6.469777616396002e+36,5.956014863152138,1493.0350116641525,5.963123103462348
11,1,3,51,0.7985759999999993,6.392667020203714e+36,5.797593471984611,1490.0543641793577,5.867234261742192
11,1,3,52,0.738911999999996,6.369694614396607e+36,5.824244804303192,1489.1605927285998,5.928248581841356
11,1,3,53,0.7271679999999995,6.441060127084667e+36,5.9402341169016095,1491.9284375454267,5.951317986793578
11,1,3,54,0.7403999999999995,6.620654446121856e+36,5.824244804303192,1498.7824074164944,5.950850581460875
11,1,3,55,0.7759680000000033,6.888539853679043e+36,5.56878263329034,1508.7234100214002,5.893304069816398
11,1,3,56,0.7679999999999964,7.22319805259755e+36,5.716017137389245,1520.6993268277715,5.944268452625388
11,1,3,57,0.7509920000000015,7.600471026195166e+36,5.932640117361145,1533.6579769394236,5.936386182283059
11,1,3,58,0.7559680000000002,7.991870543994076e+36,5.915432267597938,1546.547179460168,5.964384570441883
11,1,3,59,0.7439039999999998,8.363739453332016e+36,5.836912395240648,1558.3147534938175,5.916600854507422
11,1,3,60,0.7263999999999985,8.677481932938289e+36,5.958986568395393,1567.9085181441849,5.947404496323724
11,1,3,61,0.7485759999999965,8.89109258676297e+36,5.971109125510512,1574.2762925150848,5.921719170891602
11,1,3,62,0.7833279999999989,8.961790448322753e+36,5.96649484944232,1576.355733301143,5.944511371674977
11,1,3,63,0.787743999999999,8.856524539895937e+36,5.975935338789113,1573.254520355959,5.973311762894207
11,2,1,1,1.0399999999999978,7.687681484641812e+34,5.954244847568941,713.215867583869,5.976633262625728
11,2,1,2,1.031856000000004,7.649482347695305e+34,5.935917001169952,712.623994120717,5.964057436325662
11,2,1,3,0.9957600000000036,7.617112673648417e+34,5.960184086007521,712.1205137828972,5.936972348969697
11,2,1,4,0.9842240000000032,7.591108848710845e+34,5.967673259480067,711.7147552035631,5.948360001943428
11,2,1,5,1.0120000000000002,7.572012868469946e+34,5.953400930838527,711.4160470158691,5.9811597517702015
11,2,1,6,1.0538880000000042,7.560376517364501e+34,5.970719197354188,711.2337178529688,5.993948906470424
11,2,1,7,0.9861120000000032,7.5574104961276795e+34,5.967751264888122,711.1872060771718,5.964387071027044
11,2,1,8,0.9600000000000024,7.573347476813899e+34,5.9027286676419575,711.4369439708383,5.97627151098843
11,2,1,9,1.0117920000000005,7.614847521725604e+34,5.9538541964269545,712.0852147326746,5.9873418210401335
11,2,1,10,1.042464000000004,7.679830962370612e+34,5.9644542857718665,713.0944286963437,5.9739747442325495
11,2,2,1,0.9726400000000024,7.765973699491322e+34,5.9468248792376075,714.4213408463306,5.947725464846776
11,2,2,2,0.9886719999999994,7.87100420448993e+34,5.960288456084952,716.0226994712997,5.954026469769825
11,2,2,3,1.0159999999999971,7.992648180888641e+34,5.942027279162666,717.8552528599164,5.950954586232688
11,2,2,4,1.0620799999999957,8.128579587156271e+34,5.943447891324426,719.8757493008452,5.984807535632701
11,2,2,5,1.0066399999999964,8.276378194912386e+34,5.936196657920419,722.0409370827517,5.995048308105679
11,2,2,6,1.0152799999999966,8.433493724900451e+34,5.936974176232183,724.3075644943009,5.975554827512427
11,2,2,7,1.00096,8.600210946925223e+34,5.943447891324426,726.6745502467787,5.962306064958426
11,2,2,8,0.9727040000000023,8.81963632703061e+34,5.929369834128692,729.7322602907657,5.96340092726627
11,2,2,9,0.9566399999999964,9.121807255908927e+34,5.9478463115955,733.8409033231012,5.9736086704240945
11,2,2,10,0.9957760000000032,9.49658211115894e+34,5.975204271389472,738.7820265191824,5.968509878062768
11,2,2,11,0.9783999999999982,9.93128542638479e+34,5.908082412777728,744.3136960785083,5.968509878062768
11,2,2,12,0.9103999999999948,1.0411438705761505e+35,5.869217818423947,750.1939503917807,5.96340092726627
11,2,2,13,0.932543999999998,1.0920018480687588e+35,5.9515680654031975,756.1808278497032,5.951182556069629
11,2,2,14,0.9843199999999976,1.1436941757142097e+35,5.985490705515412,762.0323668429785,5.975633842662128
11,2,2,15,1.0220799999999997,1.1938840028909747e+35,5.976090737909843,767.5066057623088,5.938484154964867
11,2,2,16,1.0519040000000035,1.2399191989470131e+35,5.9614710846440815,772.361582998398,5.9493550495280525
11,2,2,17,1.0158880000000021,1.2790775888032866e+35,5.978301749370233,776.3744742088719,5.974647795273372
11,2,2,18,0.9650880000000004,1.311938484058823e+35,5.9599555965729225,779.6637549051808,5.952888924883759
11,2,2,19,0.9388800000000008,1.3409938366491175e+35,5.960274309621324,782.515406423576,5.982264200393379
11,2,2,20,0.9373600000000021,1.3673483434549149e+35,5.938109574901164,785.0577911227329,5.927702058672858
11,2,2,21,0.9298239999999978,1.3921251787296662e+35,5.945462822346998,787.4110068135096,5.982330460725742
11,2,2,22,0.9054399999999933,1.4165313701554447e+35,5.929848926716702,789.6951413472043,5.958672803131938
11,2,2,23,0.9174559999999954,1.4418501315644704e+35,5.952966661722004,792.0302825751141,5.951510088008112
11,2,2,24,0.95928,1.469442439095158e+35,5.963798527227569,794.5365183485377,5.983615223509627
11,2,2,25,0.9835839999999996,1.5007587896826391e+35,5.916953927699769,797.3339365187732,5.946977411702286
11,2,2,26,1.0144000000000046,1.5373620852468431e+35,5.9165905452315535,800.5426249371183,5.930293084506893
11,2,2,27,1.0450560000000042,1.5814364528137368e+35,5.939905739119181,804.32282037187,5.947031341301979
11,2,2,28,1.034879999999995,1.6416164744938079e+35,5.957025087704217,809.3450536371538,5.95164193006346
11,2,2,29,0.9939200000000002,1.722563397550582e+35,5.946559633912551,815.8637470511818,5.951510088008112
11,2,2,30,0.973680000000003,1.8216760217625336e+35,5.910160762540523,823.5063585620055,5.9249941317146035
11,2,2,31,0.9695519999999948,1.9356274849950648e+35,5.956810742481853,831.8762586430396,5.9377373428170825
11,2,2,32,0.9377280000000052,2.0603156594084565e+35,5.9529114149812425,840.5767893650284,5.9549128665455315
11,2,2,33,0.9146880000000044,2.190604449254212e+35,5.950802717915468,849.2112927987172,5.95164193006346
11,2,2,34,0.9288799999999956,2.3201654062598275e+35,5.939357607574122,857.3831110148508,5.959610359102763
11,2,2,35,1.0015519999999971,2.4414557271686772e+35,5.9635670531708325,864.6955860841736,5.9614244240803185
11,2,2,36,1.0224320000000005,2.5458714126213816e+35,5.951122301782799,870.7520600774312,5.982249565940138
11,2,2,37,1.0271039999999974,2.6249980273388895e+35,5.979003246694871,875.2052821379261,5.972208982805737
11,2,2,38,1.030976000000004,2.6852076538210486e+35,5.969903868176397,878.5195139169009,5.987295355707557
11,2,2,39,0.9922719999999956,2.7371952475712236e+35,5.950649447932888,881.3317098420862,5.949382694400659
11,2,2,40,0.9671999999999988,2.7829775977872426e+35,5.915159658872204,883.7716207699386,5.964697851933877
11,2,2,41,0.9538239999999985,2.8243016355784665e+35,5.975304383481864,885.9453767128513,5.933940906847545
11,2,2,42,0.9367680000000048,2.8630380142599363e+35,5.933228979865693,887.9590794293978,5.973426726166986
11,2,2,43,0.8993439999999955,2.90116066157017e+35,5.957250661776572,889.9188306781517,5.957320493070183
11,2,2,44,0.9410239999999994,2.940736891054515e+35,5.946519768193758,891.9307322176873,5.970181443053244
11,2,2,45,0.9431040000000016,2.9839294561133835e+35,5.968327807191169,894.1008858065776,5.963308141678237
11,2,2,46,0.9228639999999992,3.0330113535146066e+35,5.9260445902799725,896.5353932033966,5.943134217361622
11,2,2,47,0.9294080000000021,3.0901446342802802e+35,5.931987008896733,899.32824699839,5.963984275665183
11,2,2,48,0.9593919999999954,3.1536178854170587e+35,5.9652628807582,902.3810049516907,5.9605363926575325
11,2,2,49,0.9753439999999955,3.221229643602355e+35,5.969742839113435,905.5769944754727,5.963308141678237
11,2,2,50,0.9818239999999968,3.293525819622247e+35,5.9728338797084914,908.9331547514703,5.963984275665183
11,2,3,1,0.9468799999999956,3.3712262292937435e+35,5.943093992089209,912.4724260568712,5.9450172488703314
11,2,3,2,0.9240959999999994,3.45510797768824e+35,5.953702683613918,916.2177558292841,5.978868157415999
11,2,3,3,0.9303199999999942,3.54601345741793e+35,5.970948604486737,920.1920915063188,5.9785656989782785
11,2,3,4,0.946975999999996,3.6448598478148605e+35,5.945673813412911,924.4183805255838,5.969843682090497
11,2,3,5,0.9216319999999948,3.752650135796117e+35,5.986141591853111,928.9195703246892,5.967889588549564
11,2,3,6,0.904751999999998,3.870485859997373e+35,5.942510549967617,933.718608341244,5.989206072788818
11,2,3,7,0.9387199999999958,4.000066926487759e+35,5.944020569316809,938.8574197311236,5.970936389434987
11,2,3,8,0.9585280000000022,4.1500580869285656e+35,5.949951428351003,944.6352096236636,5.960465918358892
11,2,3,9,0.9498559999999984,4.326533339934726e+35,5.960488143870237,951.2144571131987,5.93794180969877
11,2,3,10,0.9073599999999972,4.528764970775589e+35,5.9614324592437065,958.4844327233676,5.973370082409719
11,2,3,11,0.9341119999999954,4.755594094694619e+35,5.959463069344469,966.3235484788403,5.95389281034304
11,2,3,12,0.9466399999999958,5.005588266523036e+35,5.959896038494216,974.6102035653756,5.970886833999966
11,2,3,13,0.9365599999999952,5.276926419428171e+35,5.955354040470916,983.2227971687323,5.9444419961177495
11,2,3,14,0.8976960000000027,5.567289299170504e+35,5.946159077211305,992.0397284746692,5.964589887979063
11,2,3,15,0.9061440000000041,5.873758688980983e+35,5.964012985659359,1000.9393966689447,5.958279086071688
11,2,3,16,0.9323040000000032,6.192729601410823e+35,5.94740114045984,1009.800200937318,5.9680602577203885
11,2,3,17,0.943007999999998,6.522034839592024e+35,5.972966510962363,1018.5576593668436,5.953351834614673
11,2,3,18,0.9372480000000044,6.891138338004879e+35,5.962231495290297,1027.9459061263658,5.9624010959668885
11,2,3,19,0.9617760000000024,7.321539587579942e+35,5.957664539946122,1038.3780577619568,5.963158478518567
11,2,3,20,0.9778879999999964,7.803942638969244e+35,5.961583557934582,1049.4798663055612,5.963158478518567
11,2,3,21,0.9580479999999983,8.324947230994759e+35,5.953985582185048,1060.8451977751365,5.963155454001881
11,2,3,22,0.9097599999999978,8.867539020969474e+35,5.939319060097928,1072.0678804315162,5.963155454001881
11,2,3,23,0.9036959999999986,9.410629654207983e+35,5.954542525936924,1082.741742535534,5.979418876236192
11,2,3,24,0.8942880000000055,9.928968384152546e+35,5.963490903115523,1092.4606123480232,5.961828534433676
11,2,3,25,0.8692800000000025,1.0393535114571283e+36,5.9598187488003,1100.8183181298177,5.9419626507690175
11,2,3,26,0.8830079999999956,1.0772511326100733e+36,5.932416949258453,1107.4086881417506,5.9444587147321695
11,2,3,27,0.921888000000004,1.1037757900902883e+36,5.946851345386228,1111.90728903302,5.9444587147321695
11,2,3,28,0.9219840000000046,1.1238745397243102e+36,5.9455749861570935,1115.2564372720603,5.958811328369236
11,2,3,29,0.9146719999999979,1.1430243542478331e+36,5.9470245998131865,1118.401344587302,5.942406127951453
11,2,3,30,0.9248799999999976,1.161156680880661e+36,5.95022755823162,1121.3389405527428,5.952027716045562
11,2,3,31,0.9181119999999974,1.1779429968161117e+36,5.9542988761317766,1124.0245900117689,5.969736663080753
11,2,3,32,0.9030879999999978,1.1930447452823018e+36,5.958541452804872,1126.4136082985874,5.9531811622834425
11,2,3,33,0.8700639999999967,1.2061170148872055e+36,5.974855461213901,1128.4613107474038,5.970652510934722
11,2,3,34,0.8945919999999955,1.2168126390030867e+36,5.9633785076353085,1130.123012692424,5.9438979408752015
11,2,3,35,0.9636799999999964,1.2247870017856075e+36,5.9593023489195165,1131.3540294678544,5.962022261466143
11,2,3,36,1.0576639999999962,1.229703517567608e+36,5.936605122015494,1132.1096764079,5.965936643699857
11,2,3,37,1.008960000000004,1.230505642159897e+36,5.935967486501234,1132.2327204708604,5.967969333004823
11,2,3,38,0.9679199999999992,1.2161060461632785e+36,5.935967686656243,1130.01361073498,5.9359143410541675
11,2,3,39,1.0046879999999998,1.1806505102332534e+36,5.969328047510025,1124.4547751080156,5.9708296847217595
11,2,3,40,1.0034880000000037,1.1292320153753865e+36,5.956357039982669,1116.140748015215,5.967593715011938
11,2,3,41,0.9753600000000028,1.0674300582171115e+36,6.005003894259659,1105.719591313441,5.963769577857628
11,2,3,42,0.9417599999999984,1.0004396055778746e+36,5.9409173465747775,1093.839442034128,5.953610634363952
11,2,3,43,0.929519999999994,9.327845627777376e+35,5.95917210460463,1081.148437208711,5.963769577857628
11,2,3,44,0.9301919999999996,8.681921951702133e+35,5.929000925926911,1068.2947138686236,5.9288676007644625
11,2,3,45,0.9279999999999976,8.096015144526495e+35,5.958943159428263,1055.9264090453012,5.970505351674364
11,2,3,46,0.9543039999999988,7.592733664700567e+35,5.945876068425077,1044.6916597701781,5.962743386124197
11,2,3,47,1.0067200000000005,7.185765660214138e+35,5.931873730531256,1035.1436163514663,5.94744372915787
11,2,3,48,1.0131199999999956,6.827455642735298e+35,5.937199493810669,1026.3565252039434,5.930961612289648
11,2,3,49,1.0001920000000053,6.476758815808516e+35,5.953514763525157,1017.3757633779865,5.981887000571632
11,2,3,50,1.0018080000000036,6.139152015178442e+35,5.981119596291473,1008.3388440587984,5.958123172676086
11,2,3,51,0.9806559999999944,5.8208610224863344e+35,5.944224356680093,999.4313577978128,5.973429452947687
11,2,3,52,0.9431999999999992,5.5269791935710735e+35,5.944069735626264,990.8389524307048,5.938358499108827
11,2,3,53,0.916672000000004,5.2616322705293025e+35,5.954738867664888,982.7472757931514,5.980622590769514
